fold	target size	recommender system	Coverage@10	nDCG@10	P@10	Recall@10
1	2000	Random	1.0	0.0	0.0	0.0
1	2000	iMF (full)	1.0	0.0	0.0	0.0
1	2000	Popularity	1.0	0.0	0.0	0.0
1	2000	Normalized kNN (test)	1.0	0.0	0.0	0.0
1	2000	Average Rating	1.0	0.0	0.0	0.0
1	2000	Normalized kNN (full)	1.0	0.0	0.0	0.0
1	2000	kNN (full/test)	1.0	0.0	0.0	0.0
1	2000	iMF (test)	1.0	0.0	0.0	0.0
2	2000	Random	1.0	0.0	0.0	0.0
2	2000	iMF (full)	1.0	0.0	0.0	0.0
2	2000	Popularity	1.0	0.0	0.0	0.0
2	2000	Normalized kNN (test)	1.0	0.0	0.0	0.0
2	2000	Average Rating	1.0	0.0	0.0	0.0
2	2000	Normalized kNN (full)	1.0	0.0	0.0	0.0
2	2000	kNN (full/test)	1.0	0.0	0.0	0.0
2	2000	iMF (test)	1.0	0.0	0.0	0.0
3	2000	Random	1.0	0.0	0.0	0.0
3	2000	iMF (full)	1.0	0.0	0.0	0.0
3	2000	Popularity	1.0	0.0	0.0	0.0
3	2000	Normalized kNN (test)	1.0	0.0	0.0	0.0
3	2000	Average Rating	1.0	0.0	0.0	0.0
3	2000	Normalized kNN (full)	1.0	0.0	0.0	0.0
3	2000	kNN (full/test)	1.0	0.0	0.0	0.0
3	2000	iMF (test)	1.0	0.0	0.0	0.0
4	2000	Random	1.0	0.0	0.0	0.0
